2.400400066677779720e-01 6.272333288921321248e+00 1.035498624731346773e+01 8.528812634119145031e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.600433405567594836e-01 7.129170732788792542e+00 1.160680202880638845e+01 9.520450304770253780e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.800466744457409396e-01 8.058360522578071894e+00 1.285495919154633526e+01 1.083783518044153560e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.000500083347224511e-01 9.038325628008397672e+00 1.401104704194452566e+01 1.251648870463456475e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.200533422237039627e-01 1.003239906259598335e+01 1.495524144794073784e+01 1.456423990237679611e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.400566761126854742e-01 1.098641215525304737e+01 1.554407575101235039e+01 1.694101922163191176e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.600600100016669858e-01 1.182939350536220857e+01 1.563233488397566973e+01 1.954023045021518712e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.800633438906484418e-01 1.247955437891838137e+01 1.510988193776702815e+01 2.218241299363521435e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.000666777796299534e-01 1.285668033789454334e+01 1.394487082356507379e+01 2.463325760170735990e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.200700116686114649e-01 1.289925739500889712e+01 1.221418991269373144e+01 2.665023306115386958e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.400733455575929209e-01 1.258110136693589709e+01 1.010012209878629363e+01 2.804502754532602538e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.600766794465744325e-01 1.192052100185660635e+01 7.846850264083443882e+00 2.873393206941147682e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.800800133355559440e-01 1.097740760593748632e+01 5.694550096013583307e+00 2.875078580863345934e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
5.000833472245374001e-01 9.839278199563306515e+00 3.822441216552948440e+00 2.821883645197993573e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
5.200866811135189671e-01 8.602291685049241465e+00 2.323353113927649982e+00 2.730097965678340799e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
5.400900150025004232e-01 7.354291071339572383e+00 1.210944746461765753e+00 2.615404335976667838e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
5.600933488914818792e-01 6.164210781791581439e+00 4.452685615021575449e-01 2.490208666004949478e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
5.800966827804634462e-01 5.078458665424944840e+00 -3.932054102518164201e-02 2.362931831498237045e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
6.001000166694449023e-01 4.122444348295386973e+00 -3.131580148391400198e-01 2.238536371344738640e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
6.201033505584264693e-01 3.304789937287303747e+00 -4.392337551325034561e-01 2.119506434201148082e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
6.401066844474079254e-01 2.622250330899329462e+00 -4.682857603304923511e-01 2.006787081846632859e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
6.601100183363893814e-01 2.064182957702276777e+00 -4.382529420567177758e-01 1.900486014888711495e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
6.801133522253709485e-01 1.616081025681938677e+00 -3.758409577135005120e-01 1.800321673188203420e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
7.001166861143524045e-01 1.262100880394960267e+00 -2.987986897962155441e-01 1.705875028886878653e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
7.201200200033339716e-01 9.867129016280189457e-01 -2.181768519936058137e-01 1.616713367565085946e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
7.401233538923154276e-01 7.756717134285399107e-01 -1.402613879003852537e-01 1.532440664847779566e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
7.601266877812968836e-01 6.164980977466232304e-01 -6.809832852052866148e-02 1.452710723895707545e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
7.801300216702784507e-01 4.986342182911892018e-01 -2.630736437384155642e-03 1.377224160155707366e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
8.001333555592599067e-01 4.133962989156110268e-01 5.649171586133541062e-02 1.305720183304227078e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
8.201366894482413628e-01 3.538143494417402835e-01 1.103613741656528785e-01 1.237968139466990003e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
8.401400233372229298e-01 3.144200716057605760e-01 1.604555103180725084e-01 1.173760610481543054e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
8.601433572262043858e-01 2.910223877309448537e-01 2.084199512302412904e-01 1.112908391072730119e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
8.801466911151858419e-01 2.804942283749257137e-01 2.559512394877928032e-01 1.055237093961074279e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
9.001500250041674089e-01 2.805832305019186346e-01 3.047456594583203837e-01 1.000584993745052387e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
9.201533588931488650e-01 2.897519924246546030e-01 3.564922592289024306e-01 9.488017741203377042e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
9.401566927821304320e-01 3.070487994855145564e-01 4.128942186029652128e-01 8.997479246810698328e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
9.601600266711118881e-01 3.320075163183555111e-01 4.757081729943180570e-01 8.532946561598063084e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
9.801633605600933441e-01 3.645738708329825384e-01 5.467953263429898847e-01 8.093242644003483477e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
1.000166694449074800e+00 4.050552122666408184e-01 6.281808394446771748e-01 7.677309745845585454e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
1.020170028338056367e+00 4.540907891852356548e-01 7.221201284187591662e-01 7.284223488086697174e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
1.040173362227037934e+00 5.126400652497248300e-01 8.311719808228115181e-01 6.913214185041408832e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
1.060176696116019279e+00 5.819871003682780541e-01 9.582792425062581776e-01 6.563697864625848588e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
1.080180030005000846e+00 6.637595626056543852e-01 1.106858256473962410e+00 6.235320507564757975e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
1.100183363893982413e+00 7.599614273602303127e-01 1.280898304678398381e+00 5.928020452036874666e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
1.120186697782963758e+00 8.730187843694868777e-01 1.485071915182213154e+00 5.642115841863833303e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
1.140190031671945325e+00 1.005838356538446110e+00 1.724855919146189853e+00 5.378426595831626855e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
1.160193365560926892e+00 1.161878221905505715e+00 2.006661210146506669e+00 5.138443858362683692e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
1.180196699449908460e+00 1.345229656144639963e+00 2.337965697770181706e+00 4.924564460569325952e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
1.200200033338889805e+00 1.560707700755356031e+00 2.727438997709545898e+00 4.740413723007555369e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
1.220203367227871372e+00 1.813945563456154764e+00 3.185037440390994679e+00 4.591286902568058714e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
1.240206701116852939e+00 2.111483551840590334e+00 3.722031656916965137e+00 4.484747119629895806e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
1.260210035005834284e+00 2.460835802707496356e+00 4.350902828549214618e+00 4.431423892436673562e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
1.280213368894815851e+00 2.870506004979396675e+00 5.085003025569612589e+00 4.446057284954080480e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.300216702783797418e+00 3.349904157362574075e+00 5.937813890878627987e+00 4.548819280079092309e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.320220036672778763e+00 3.909087424853467496e+00 6.921551657709972716e+00 4.766899475868688008e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.340223370561760330e+00 4.558206302182122194e+00 8.044755985815589483e+00 5.136236237133052995e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.360226704450741897e+00 5.306482225451961021e+00 9.308386193656641439e+00 5.703059176062839519e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.380230038339723242e+00 6.160481271999101338e+00 1.069989694575361305e+01 6.524519311803020472e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.400233372228704809e+00 7.121406109212984781e+00 1.218493283020768381e+01 7.667064182291395191e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.420236706117686376e+00 8.181166558830927471e+00 1.369696467975745691e+01 9.200406981259650507e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.440240040006667943e+00 9.317225951080118307e+00 1.512681895771032181e+01 1.118427456866726111e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.460243373895649288e+00 1.048682624812923159e+01 1.631693704705883263e+01 1.364552885114649250e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.480246707784630855e+00 1.162229914097827788e+01 1.706876863593146965e+01 1.654640568703875303e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.500250041673612422e+00 1.263059134149143148e+01 1.717320572555069091e+01 1.975206110747857480e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.520253375562593767e+00 1.340096657314423290e+01 1.646808273137911982e+01 2.301588381688027596e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.540256709451575334e+00 1.382340568482056220e+01 1.490949794866516953e+01 2.600582888515037183e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.560260043340556901e+00 1.381525598959633783e+01 1.262184816579514290e+01 2.838140934724621189e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.580263377229538246e+00 1.334688171791195899e+01 9.886998709843785704e+00 2.989695452816251375e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.600266711118519813e+00 1.245393691938614822e+01 7.063866234053434390e+00 3.047738176503381169e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.620270045007501380e+00 1.122913724311311157e+01 4.477949711675083933e+00 3.022278232778657880e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
1.640273378896482726e+00 9.797445397784624532e+00 2.340131423645686937e+00 2.934584179545798222e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
1.660276712785464293e+00 8.286626021739945003e+00 7.265463769986183484e-01 2.808660838247971725e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
1.680280046674445860e+00 6.804567180992598274e+00 -3.917785122693949185e-01 2.664881374356015442e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
1.700283380563427205e+00 5.428252229517876337e+00 -1.101304065638995189e+00 2.517377041296212425e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
1.720286714452408772e+00 4.202960678952229578e+00 -1.505361858255854557e+00 2.374324186077102894e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
1.740290048341390339e+00 3.147505918052633689e+00 -1.699568106911958809e+00 2.239527984449559384e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
1.760293382230371684e+00 2.261583606713480243e+00 -1.761380825682292706e+00 2.114123965547160466e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
1.780296716119353251e+00 1.532776550884401123e+00 -1.748441201613866625e+00 1.997876543872996180e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
1.800300050008334818e+00 9.421457879674343117e-01 -1.701058164883525681e+00 1.889994621458556168e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
1.820303383897316385e+00 4.682066256303821783e-01 -1.645988861689559046e+00 1.789569250124803901e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
1.840306717786297730e+00 8.949392337125212926e-02 -1.600129123919966645e+00 1.695770230053174288e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
1.860310051675279297e+00 -2.139532631666311024e-01 -1.573596121365716805e+00 1.607910494963138959e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
1.880313385564260864e+00 -4.598684987961030868e-01 -1.572106170564512961e+00 1.525448413155540628e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
1.900316719453242209e+00 -6.635362091895239400e-01 -1.598720485563956517e+00 1.447967259480528313e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
1.920320053342223776e+00 -8.378769185475352099e-01 -1.655081638778562736e+00 1.375151124053547491e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
1.940323387231205343e+00 -9.937030754104453356e-01 -1.742263368195181572e+00 1.306765231227139523e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
1.960326721120186688e+00 -1.140054873140014857e+00 -1.861338818549839846e+00 1.242643034491184117e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
1.980330055009168255e+00 -1.284558527954041685e+00 -2.013750819884538856e+00 1.182680123292147734e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
2.000333388898149600e+00 -1.433773284653010016e+00 -2.201547082291182011e+00 1.126834315555850807e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
2.020336722787131389e+00 -1.593509137696203393e+00 -2.427524951801916853e+00 1.075131416670913254e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
2.040340056676112734e+00 -1.769107099689245066e+00 -2.695314611112303638e+00 1.027676521675465615e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
2.060343390565094079e+00 -1.965679252827526424e+00 -3.009415579620789316e+00 9.846712001897632405e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
2.080346724454075868e+00 -2.188307774956990581e+00 -3.375188310651894508e+00 9.464373268190206190e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
2.100350058343057214e+00 -2.442201338513692921e+00 -3.798789016967056398e+00 9.134486378591388345e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
2.120353392232038559e+00 -2.732804003998236642e+00 -4.287020246462669881e+00 8.863712090968979496e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
2.140356726121020348e+00 -3.065845877504877137e+00 -4.847050420062616993e+00 8.661137801945173464e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
2.160360060010001693e+00 -3.447316122406628658e+00 -5.485931244860071665e+00 8.538878759031497623e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
2.180363393898983038e+00 -3.883326747347930041e+00 -6.209811874727376946e+00 8.512754147727177312e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.200366727787964827e+00 -4.379819947154909521e+00 -7.022715580863008178e+00 8.602970936351484355e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.220370061676946172e+00 -4.942053155521418439e+00 -7.924716728876863847e+00 8.834670191382159032e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.240373395565927517e+00 -5.573777677792555174e+00 -8.909353849130837943e+00 9.238064249132460048e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.260376729454909306e+00 -6.276016921973280205e+00 -9.960179561771139944e+00 9.847709881807798382e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.280380063343890651e+00 -7.045365399829237596e+00 -1.104654961640029498e+01 1.070023674937428737e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.300383397232872440e+00 -7.871798733320433783e+00 -1.211918510706636454e+01 1.182965699601026444e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.320386731121853785e+00 -8.736147794575852998e+00 -1.310678032418021921e+01 1.325940760069050661e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.340390065010835130e+00 -9.607683515199049396e+00 -1.391591530553555955e+01 1.499085510449138958e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.360393398899816919e+00 -1.044267296923599631e+01 -1.443736053175378942e+01 1.698952245750572487e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.380396732788798264e+00 -1.118517185770327593e+01 -1.456159177807502658e+01 1.917288370582835455e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.400400066677779609e+00 -1.177139793594743544e+01 -1.420370723084285025e+01 2.140634496851271251e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.420403400566761398e+00 -1.213834729112473632e+01 -1.333250195736311206e+01 2.351465418070116797e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.440406734455742743e+00 -1.223565074074392101e+01 -1.199236426761060237e+01 2.531161995290447919e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.460410068344724088e+00 -1.203753239500288075e+01 -1.030504460078568307e+01 2.664150722765827339e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.480413402233705877e+00 -1.155048929540555314e+01 -8.445567698097871556e+00 2.741619774323374870e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.500416736122687222e+00 -1.081330509575372822e+01 -6.600134054033510722e+00 2.763145208940224862e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
2.520420070011668567e+00 -9.889130439407734841e+00 -4.923985364733901804e+00 2.735610878993558970e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
2.540423403900650356e+00 -8.852723014520183398e+00 -3.515727244527719009e+00 2.670233397411670850e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
2.560426737789631702e+00 -7.777414181688645733e+00 -2.413572002053479437e+00 2.579234866491266942e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
2.580430071678613047e+00 -6.725421495238733449e+00 -1.607857073425187799e+00 2.473399251383075637e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
2.600433405567594836e+00 -5.742922542065761249e+00 -1.059842771988929844e+00 2.360927847637265486e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
2.620436739456576181e+00 -4.859361374595823513e+00 -7.188583718077933282e-01 2.247348121465877568e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
2.640440073345557526e+00 -4.089522181818903590e+00 -5.342186250409974857e-01 2.135993342167841647e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
2.660443407234539315e+00 -3.436866841444288667e+00 -4.617330033633527675e-01 2.028644611532780928e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
2.680446741123520660e+00 -2.897045113397068494e+00 -4.661882561774113864e-01 1.926103953467114493e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
2.700450075012502005e+00 -2.460969300767884782e+00 -5.214064263614948125e-01 1.828616322195682287e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
2.720453408901483794e+00 -2.117216155810556888e+00 -6.091198471702859996e-01 1.736143068880698337e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
2.740456742790465139e+00 -1.853743448467667143e+00 -7.174460072368930019e-01 1.648521967793916332e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
2.760460076679446484e+00 -1.659016453754539988e+00 -8.393840898672966233e-01 1.565552444359669515e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
2.780463410568428273e+00 -1.522675932528251730e+00 -9.715224511455307077e-01 1.487036741701380471e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
2.800466744457409618e+00 -1.435875755735166459e+00 -1.113015379782733794e+00 1.412797759977998879e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
2.820470078346390963e+00 -1.391398675304418742e+00 -1.264821878635487673e+00 1.342686108501766107e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
2.840473412235372752e+00 -1.383635071876063938e+00 -1.429171000766277011e+00 1.276583329232813391e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+00
